timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704632790897,1042,HTTP Request,200,,Thread Group 1-1,,true,,121,152,105,105,http://localhost:8080/mono,1042,0,0
1704632790907,1032,HTTP Request,200,,Thread Group 1-2,,true,,121,152,105,105,http://localhost:8080/mono,1032,0,0
1704632790916,1024,HTTP Request,200,,Thread Group 1-3,,true,,121,152,103,103,http://localhost:8080/mono,1024,0,0
1704632790926,1015,HTTP Request,200,,Thread Group 1-4,,true,,121,152,102,102,http://localhost:8080/mono,1015,0,0
1704632790936,1006,HTTP Request,200,,Thread Group 1-5,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,0
1704632790946,1003,HTTP Request,200,,Thread Group 1-6,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632790956,1004,HTTP Request,200,,Thread Group 1-7,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,1
1704632790966,1004,HTTP Request,200,,Thread Group 1-8,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,1
1704632790977,1004,HTTP Request,200,,Thread Group 1-9,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632790986,1005,HTTP Request,200,,Thread Group 1-10,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632790996,1006,HTTP Request,200,,Thread Group 1-11,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,1
1704632791006,1006,HTTP Request,200,,Thread Group 1-12,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,1
1704632791016,1005,HTTP Request,200,,Thread Group 1-13,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791026,1006,HTTP Request,200,,Thread Group 1-14,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,1
1704632791036,1005,HTTP Request,200,,Thread Group 1-15,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791046,1005,HTTP Request,200,,Thread Group 1-16,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791056,1006,HTTP Request,200,,Thread Group 1-17,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,1
1704632791067,1005,HTTP Request,200,,Thread Group 1-18,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791077,1005,HTTP Request,200,,Thread Group 1-19,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791087,1005,HTTP Request,200,,Thread Group 1-20,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791096,1005,HTTP Request,200,,Thread Group 1-21,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791106,1006,HTTP Request,200,,Thread Group 1-22,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,1
1704632791117,1005,HTTP Request,200,,Thread Group 1-23,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791127,1004,HTTP Request,200,,Thread Group 1-24,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791137,1003,HTTP Request,200,,Thread Group 1-25,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791147,1004,HTTP Request,200,,Thread Group 1-26,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791157,1004,HTTP Request,200,,Thread Group 1-27,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791167,1003,HTTP Request,200,,Thread Group 1-28,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791177,1003,HTTP Request,200,,Thread Group 1-29,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791187,1004,HTTP Request,200,,Thread Group 1-30,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791196,1003,HTTP Request,200,,Thread Group 1-31,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791206,1003,HTTP Request,200,,Thread Group 1-32,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791216,1004,HTTP Request,200,,Thread Group 1-33,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791226,1004,HTTP Request,200,,Thread Group 1-34,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,1
1704632791236,1004,HTTP Request,200,,Thread Group 1-35,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791246,1005,HTTP Request,200,,Thread Group 1-36,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791256,1005,HTTP Request,200,,Thread Group 1-37,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791266,1005,HTTP Request,200,,Thread Group 1-38,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791276,1004,HTTP Request,200,,Thread Group 1-39,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,1
1704632791286,1005,HTTP Request,200,,Thread Group 1-40,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791296,1006,HTTP Request,200,,Thread Group 1-41,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,1
1704632791306,1005,HTTP Request,200,,Thread Group 1-42,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791316,1005,HTTP Request,200,,Thread Group 1-43,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,1
1704632791327,1004,HTTP Request,200,,Thread Group 1-44,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791337,1005,HTTP Request,200,,Thread Group 1-45,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791347,1004,HTTP Request,200,,Thread Group 1-46,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791357,1003,HTTP Request,200,,Thread Group 1-47,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791367,1004,HTTP Request,200,,Thread Group 1-48,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791377,1005,HTTP Request,200,,Thread Group 1-49,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791387,1004,HTTP Request,200,,Thread Group 1-50,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791397,1005,HTTP Request,200,,Thread Group 1-51,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791407,1004,HTTP Request,200,,Thread Group 1-52,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791416,1004,HTTP Request,200,,Thread Group 1-53,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791426,1003,HTTP Request,200,,Thread Group 1-54,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791436,1004,HTTP Request,200,,Thread Group 1-55,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791446,1005,HTTP Request,200,,Thread Group 1-56,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791456,1005,HTTP Request,200,,Thread Group 1-57,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791466,1005,HTTP Request,200,,Thread Group 1-58,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791476,1006,HTTP Request,200,,Thread Group 1-59,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,0
1704632791486,1005,HTTP Request,200,,Thread Group 1-60,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791496,1005,HTTP Request,200,,Thread Group 1-61,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791506,1004,HTTP Request,200,,Thread Group 1-62,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791516,1004,HTTP Request,200,,Thread Group 1-63,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791526,1005,HTTP Request,200,,Thread Group 1-64,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791536,1004,HTTP Request,200,,Thread Group 1-65,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791546,1004,HTTP Request,200,,Thread Group 1-66,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791556,1003,HTTP Request,200,,Thread Group 1-67,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791566,1004,HTTP Request,200,,Thread Group 1-68,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791576,1003,HTTP Request,200,,Thread Group 1-69,,true,,121,152,101,101,http://localhost:8080/mono,1003,0,0
1704632791586,1004,HTTP Request,200,,Thread Group 1-70,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791596,1004,HTTP Request,200,,Thread Group 1-71,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791607,1004,HTTP Request,200,,Thread Group 1-72,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791617,1004,HTTP Request,200,,Thread Group 1-73,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791627,1006,HTTP Request,200,,Thread Group 1-74,,true,,121,152,101,101,http://localhost:8080/mono,1006,0,0
1704632791637,1005,HTTP Request,200,,Thread Group 1-75,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791647,1005,HTTP Request,200,,Thread Group 1-76,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791657,1005,HTTP Request,200,,Thread Group 1-77,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791667,1005,HTTP Request,200,,Thread Group 1-78,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791677,1005,HTTP Request,200,,Thread Group 1-79,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791686,1004,HTTP Request,200,,Thread Group 1-80,,true,,121,152,101,101,http://localhost:8080/mono,1004,0,0
1704632791696,1005,HTTP Request,200,,Thread Group 1-81,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791706,1005,HTTP Request,200,,Thread Group 1-82,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
1704632791716,1005,HTTP Request,200,,Thread Group 1-83,,true,,121,152,101,101,http://localhost:8080/mono,1005,0,0
