timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704632766034,1287,HTTP Request,200,,Thread Group 1-1,text,true,,165,156,129,129,http://localhost:8080/standard,1287,0,1
1704632766043,1278,HTTP Request,200,,Thread Group 1-2,text,true,,165,156,129,129,http://localhost:8080/standard,1278,0,0
1704632766053,1269,HTTP Request,200,,Thread Group 1-3,text,true,,165,156,127,127,http://localhost:8080/standard,1269,0,0
1704632766223,1100,HTTP Request,200,,Thread Group 1-20,text,true,,165,156,126,126,http://localhost:8080/standard,1100,0,0
1704632766063,1260,HTTP Request,200,,Thread Group 1-4,text,true,,165,156,126,126,http://localhost:8080/standard,1260,0,0
1704632766073,1250,HTTP Request,200,,Thread Group 1-5,text,true,,165,156,125,125,http://localhost:8080/standard,1250,0,0
1704632766233,1091,HTTP Request,200,,Thread Group 1-21,text,true,,165,156,125,125,http://localhost:8080/standard,1091,0,0
1704632766083,1241,HTTP Request,200,,Thread Group 1-6,text,true,,165,156,123,123,http://localhost:8080/standard,1241,0,0
1704632766093,1231,HTTP Request,200,,Thread Group 1-7,text,true,,165,156,123,123,http://localhost:8080/standard,1231,0,0
1704632766103,1221,HTTP Request,200,,Thread Group 1-8,text,true,,165,156,121,121,http://localhost:8080/standard,1221,0,0
1704632766243,1081,HTTP Request,200,,Thread Group 1-22,text,true,,165,156,120,120,http://localhost:8080/standard,1081,0,0
1704632766113,1211,HTTP Request,200,,Thread Group 1-9,text,true,,165,156,119,119,http://localhost:8080/standard,1211,0,0
1704632766123,1202,HTTP Request,200,,Thread Group 1-10,text,true,,165,156,118,118,http://localhost:8080/standard,1202,0,0
1704632766133,1192,HTTP Request,200,,Thread Group 1-11,text,true,,165,156,117,117,http://localhost:8080/standard,1192,0,0
1704632766153,1172,HTTP Request,200,,Thread Group 1-13,text,true,,165,156,116,116,http://localhost:8080/standard,1172,0,1
1704632766253,1072,HTTP Request,200,,Thread Group 1-23,text,true,,165,156,115,115,http://localhost:8080/standard,1072,0,0
1704632766143,1183,HTTP Request,200,,Thread Group 1-12,text,true,,165,156,114,114,http://localhost:8080/standard,1183,0,0
1704632766164,1162,HTTP Request,200,,Thread Group 1-14,text,true,,165,156,114,114,http://localhost:8080/standard,1162,0,0
1704632766184,1142,HTTP Request,200,,Thread Group 1-16,text,true,,165,156,112,112,http://localhost:8080/standard,1142,0,0
1704632766273,1053,HTTP Request,200,,Thread Group 1-25,text,true,,165,156,112,112,http://localhost:8080/standard,1053,0,0
1704632766174,1152,HTTP Request,200,,Thread Group 1-15,text,true,,165,156,110,110,http://localhost:8080/standard,1152,0,0
1704632766194,1132,HTTP Request,200,,Thread Group 1-17,text,true,,165,156,110,110,http://localhost:8080/standard,1132,0,0
1704632766263,1064,HTTP Request,200,,Thread Group 1-24,text,true,,165,156,108,108,http://localhost:8080/standard,1064,0,0
1704632766203,1124,HTTP Request,200,,Thread Group 1-18,text,true,,165,156,108,108,http://localhost:8080/standard,1124,0,0
1704632766213,1115,HTTP Request,200,,Thread Group 1-19,text,true,,165,156,106,106,http://localhost:8080/standard,1115,0,0
1704632766293,1035,HTTP Request,200,,Thread Group 1-27,text,true,,165,156,106,106,http://localhost:8080/standard,1035,0,0
1704632766283,1045,HTTP Request,200,,Thread Group 1-26,text,true,,165,156,104,104,http://localhost:8080/standard,1045,0,0
1704632766303,1025,HTTP Request,200,,Thread Group 1-28,text,true,,165,156,104,104,http://localhost:8080/standard,1025,0,0
1704632766313,1016,HTTP Request,200,,Thread Group 1-29,text,true,,165,156,102,102,http://localhost:8080/standard,1016,0,0
1704632766323,1006,HTTP Request,200,,Thread Group 1-30,text,true,,165,156,102,102,http://localhost:8080/standard,1006,0,0
1704632766333,1002,HTTP Request,200,,Thread Group 1-31,text,true,,165,156,101,101,http://localhost:8080/standard,1002,0,0
1704632766343,1002,HTTP Request,200,,Thread Group 1-32,text,true,,165,156,101,101,http://localhost:8080/standard,1002,0,0
1704632766353,1048,HTTP Request,200,,Thread Group 1-33,text,true,,165,156,105,105,http://localhost:8080/standard,1048,0,0
1704632766363,1039,HTTP Request,200,,Thread Group 1-34,text,true,,165,156,104,104,http://localhost:8080/standard,1039,0,0
1704632766373,1030,HTTP Request,200,,Thread Group 1-35,text,true,,165,156,103,103,http://localhost:8080/standard,1030,0,0
1704632766384,1020,HTTP Request,200,,Thread Group 1-36,text,true,,165,156,103,103,http://localhost:8080/standard,1019,0,0
1704632766394,1010,HTTP Request,200,,Thread Group 1-37,text,true,,165,156,102,102,http://localhost:8080/standard,1010,0,0
1704632766404,1003,HTTP Request,200,,Thread Group 1-38,text,true,,165,156,101,101,http://localhost:8080/standard,1003,0,0
1704632766413,1002,HTTP Request,200,,Thread Group 1-39,text,true,,165,156,101,101,http://localhost:8080/standard,1002,0,0
1704632766423,1003,HTTP Request,200,,Thread Group 1-40,text,true,,165,156,101,101,http://localhost:8080/standard,1003,0,0
1704632766433,1002,HTTP Request,200,,Thread Group 1-41,text,true,,165,156,101,101,http://localhost:8080/standard,1002,0,0
1704632766443,1002,HTTP Request,200,,Thread Group 1-42,text,true,,165,156,101,101,http://localhost:8080/standard,1002,0,0
