timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1704611750037,1067,HTTP Request,200,,Thread Group 1-55,,true,,121,152,13,13,http://localhost:8080/mono,1067,0,1
1704611749836,1360,HTTP Request,200,,Thread Group 1-53,,true,,121,152,13,13,http://localhost:8080/mono,1360,0,1
1704611749936,1260,HTTP Request,200,,Thread Group 1-54,,true,,121,152,13,13,http://localhost:8080/mono,1260,0,1
1704611750137,1264,HTTP Request,200,,Thread Group 1-56,,true,,121,152,13,13,http://localhost:8080/mono,1264,0,1
1704611750236,1166,HTTP Request,200,,Thread Group 1-57,,true,,121,152,13,13,http://localhost:8080/mono,1166,0,1
1704611750336,1070,HTTP Request,200,,Thread Group 1-58,,true,,121,152,11,11,http://localhost:8080/mono,1070,0,1
1704611750436,1066,HTTP Request,200,,Thread Group 1-59,,true,,121,152,11,11,http://localhost:8080/mono,1066,0,1
1704611750536,1169,HTTP Request,200,,Thread Group 1-60,,true,,121,152,12,12,http://localhost:8080/mono,1169,0,1
1704611750637,1164,HTTP Request,200,,Thread Group 1-61,,true,,121,152,12,12,http://localhost:8080/mono,1164,0,0
1704611750737,1068,HTTP Request,200,,Thread Group 1-62,,true,,121,152,11,11,http://localhost:8080/mono,1068,0,0
1704611750837,1164,HTTP Request,200,,Thread Group 1-63,,true,,121,152,12,12,http://localhost:8080/mono,1164,0,0
1704611750937,1068,HTTP Request,200,,Thread Group 1-64,,true,,121,152,11,11,http://localhost:8080/mono,1067,0,0
1704611751037,1165,HTTP Request,200,,Thread Group 1-65,,true,,121,152,12,12,http://localhost:8080/mono,1165,0,0
1704611751136,1162,HTTP Request,200,,Thread Group 1-66,,true,,121,152,12,12,http://localhost:8080/mono,1162,0,0
1704611751237,1073,HTTP Request,200,,Thread Group 1-67,,true,,121,152,11,11,http://localhost:8080/mono,1073,0,0
1704611751336,1075,HTTP Request,200,,Thread Group 1-68,,true,,121,152,11,11,http://localhost:8080/mono,1075,0,0
1704611751436,1163,HTTP Request,200,,Thread Group 1-69,,true,,121,152,12,12,http://localhost:8080/mono,1163,0,0
1704611751536,1067,HTTP Request,200,,Thread Group 1-70,,true,,121,152,11,11,http://localhost:8080/mono,1067,0,0
1704611751636,1068,HTTP Request,200,,Thread Group 1-71,,true,,121,152,11,11,http://localhost:8080/mono,1068,0,0
1704611751736,1173,HTTP Request,200,,Thread Group 1-72,,true,,121,152,12,12,http://localhost:8080/mono,1173,0,1
1704611751836,1161,HTTP Request,200,,Thread Group 1-73,,true,,121,152,12,12,http://localhost:8080/mono,1161,0,0
1704611751936,1166,HTTP Request,200,,Thread Group 1-74,,true,,121,152,12,12,http://localhost:8080/mono,1166,0,1
1704611752036,1166,HTTP Request,200,,Thread Group 1-75,,true,,121,152,12,12,http://localhost:8080/mono,1166,0,0
1704611752136,1069,HTTP Request,200,,Thread Group 1-76,,true,,121,152,11,11,http://localhost:8080/mono,1069,0,1
1704611752236,1069,HTTP Request,200,,Thread Group 1-77,,true,,121,152,11,11,http://localhost:8080/mono,1069,0,1
1704611752338,1065,HTTP Request,200,,Thread Group 1-78,,true,,121,152,11,11,http://localhost:8080/mono,1065,0,0
1704611752437,1065,HTTP Request,200,,Thread Group 1-79,,true,,121,152,11,11,http://localhost:8080/mono,1065,0,0
1704611752537,1065,HTTP Request,200,,Thread Group 1-80,,true,,121,152,11,11,http://localhost:8080/mono,1065,0,0
1704611752636,1068,HTTP Request,200,,Thread Group 1-81,,true,,121,152,11,11,http://localhost:8080/mono,1068,0,0
1704611752737,1165,HTTP Request,200,,Thread Group 1-82,,true,,121,152,12,12,http://localhost:8080/mono,1165,0,0
1704611752836,1162,HTTP Request,200,,Thread Group 1-83,,true,,121,152,12,12,http://localhost:8080/mono,1162,0,1
1704611752937,1067,HTTP Request,200,,Thread Group 1-84,,true,,121,152,11,11,http://localhost:8080/mono,1067,0,0
1704611753137,1159,HTTP Request,200,,Thread Group 1-86,,true,,121,152,13,13,http://localhost:8080/mono,1159,0,0
1704611753037,1261,HTTP Request,200,,Thread Group 1-85,,true,,121,152,12,12,http://localhost:8080/mono,1261,0,0
1704611753237,1064,HTTP Request,200,,Thread Group 1-87,,true,,121,152,11,11,http://localhost:8080/mono,1064,0,0
1704611753337,1064,HTTP Request,200,,Thread Group 1-88,,true,,121,152,11,11,http://localhost:8080/mono,1064,0,0
1704611753437,1260,HTTP Request,200,,Thread Group 1-89,,true,,121,152,12,12,http://localhost:8080/mono,1260,0,1
1704611753536,1162,HTTP Request,200,,Thread Group 1-90,,true,,121,152,11,11,http://localhost:8080/mono,1162,0,1
1704611753636,1159,HTTP Request,200,,Thread Group 1-91,,true,,121,152,10,10,http://localhost:8080/mono,1159,0,0
1704611753736,1068,HTTP Request,200,,Thread Group 1-92,,true,,121,152,9,9,http://localhost:8080/mono,1068,0,1
1704611753837,1167,HTTP Request,200,,Thread Group 1-93,,true,,121,152,8,8,http://localhost:8080/mono,1167,0,0
1704611753936,1068,HTTP Request,200,,Thread Group 1-94,,true,,121,152,8,8,http://localhost:8080/mono,1068,0,1
1704611754037,1063,HTTP Request,200,,Thread Group 1-95,,true,,121,152,6,6,http://localhost:8080/mono,1063,0,1
1704611754137,1068,HTTP Request,200,,Thread Group 1-96,,true,,121,152,5,5,http://localhost:8080/mono,1068,0,0
1704611754236,1166,HTTP Request,200,,Thread Group 1-97,,true,,121,152,4,4,http://localhost:8080/mono,1166,0,1
1704611754337,1066,HTTP Request,200,,Thread Group 1-98,,true,,121,152,3,3,http://localhost:8080/mono,1066,0,0
1704611754436,1067,HTTP Request,200,,Thread Group 1-99,,true,,121,152,2,2,http://localhost:8080/mono,1067,0,1
1704611754537,1063,HTTP Request,200,,Thread Group 1-100,,true,,121,152,1,1,http://localhost:8080/mono,1063,0,0
